TP,Kn,Nu,Wrn,Ukr,Tgl Msk,Umur,Awal,Masuk,Jual,Kirim,Akhir,Total
Kaos,Kain Drill,3.0,Merah,S,2024-04-30,144,0,0,0.0,0.0,0.0,0.0
Kaos,Kain Drill,3.0,Merah,M,2024-04-30,144,0,0,0.0,0.0,0.0,0.0
Kaos,Kain Drill,3.0,Merah,L,2024-04-30,144,0,0,0.0,0.0,0.0,0.0
Kaos,Kain Drill,6.0,Merah,S,2024-04-01,173,0,0,0.0,0.0,0.0,0.0
Kaos,Kain Drill,6.0,Merah,M,2024-04-01,173,0,0,0.0,0.0,0.0,0.0
Kaos,Kain Drill,6.0,Merah,L,2024-04-01,173,1,0,0.0,0.0,1.0,1.0
Kaos,Kain Drill,6.0,Hijau,S,2024-04-01,173,1,0,0.0,1.0,0.0,1.0
Kaos,Kain Drill,6.0,Hijau,M,2024-04-01,173,6,0,0.0,4.0,2.0,6.0
Kaos,Kain Drill,6.0,Hijau,L,2024-04-01,173,4,0,0.0,4.0,0.0,4.0
Kaos,Kain Drill,6.0,Krem,S,2024-04-01,173,0,0,0.0,0.0,0.0,0.0
Kaos,Kain Drill,6.0,Krem,M,2024-04-01,173,0,0,0.0,0.0,0.0,0.0
Kaos,Kain Drill,6.0,Krem,L,2024-04-01,173,0,0,0.0,0.0,0.0,0.0
Kaos,Kain Drill,6.0,Lilac,S,2024-04-01,173,0,0,0.0,0.0,0.0,0.0
Kaos,Kain Drill,6.0,Lilac,M,2024-04-01,173,0,0,0.0,0.0,0.0,0.0
Kaos,Kain Drill,6.0,Lilac,L,2024-04-01,173,0,0,0.0,0.0,0.0,0.0
Kaos,Kain Organza,1.0,Hijau,M,2023-12-20,276,3,0,0.0,3.0,0.0,3.0
Kaos,Kain Organza,1.0,Hijau,L,2023-12-20,276,2,0,0.0,2.0,0.0,2.0
Kaos,Kain Organza,1.0,Biru,S,2023-12-20,276,0,0,0.0,0.0,0.0,0.0
Kaos,Kain Organza,1.0,Ungu,S,2023-12-20,276,1,0,0.0,1.0,0.0,1.0
Kaos,Kain Organza,1.0,Ungu,M,2023-12-20,276,0,0,0.0,0.0,0.0,0.0
Kaos,Kain Organza,1.0,Ungu,L,2023-12-20,276,0,0,0.0,0.0,0.0,0.0
Kaos,Kain Brokat,2.0,Lilac,M,2023-12-22,274,0,0,0.0,0.0,0.0,0.0
Kaos,Kain Brokat,2.0,Lilac,L,2023-12-22,274,0,0,0.0,0.0,0.0,0.0
Kaos,Kain Brokat,3.0,Biru,S,2024-05-03,141,0,0,0.0,0.0,0.0,0.0
Kaos,Kain Brokat,3.0,Biru,M,2024-05-03,141,0,0,0.0,0.0,0.0,0.0
Kaos,Kain Brokat,3.0,Kuning,S,2024-05-03,141,0,0,0.0,0.0,0.0,0.0
Kaos,Kain Brokat,3.0,Kuning,M,2024-05-03,141,0,0,0.0,0.0,0.0,0.0
Kaos,Kain Brokat,3.0,Kuning,L,2024-05-03,141,0,0,0.0,0.0,0.0,0.0
Kaos,Kain Brokat,3.0,Peach,M,2024-05-03,141,0,0,0.0,0.0,0.0,0.0
Kaos,Kain Brokat,3.0,Mustard,L,2024-05-03,141,2,0,0.0,0.0,2.0,2.0
Kaos,Kain Brokat,4.0,Hijau,S,2024-02-29,205,2,0,0.0,2.0,0.0,2.0
Kaos,Kain Brokat,4.0,Hijau,M,2024-02-29,205,4,0,0.0,4.0,0.0,4.0
Kaos,Kain Brokat,4.0,Hijau,L,2024-02-29,205,5,0,0.0,5.0,0.0,5.0
Kaos,Kain Brokat,4.0,Hitam,S,2024-02-29,205,0,0,0.0,0.0,0.0,0.0
Kaos,Kain Brokat,4.0,Hitam,M,2024-02-29,205,0,0,0.0,0.0,0.0,0.0
Kaos,Kain Brokat,4.0,Hitam,L,2024-02-29,205,0,0,0.0,0.0,0.0,0.0
Kaos,Kain Jacquard,1.0,Hijau,S,2023-12-28,268,0,0,0.0,0.0,0.0,0.0
Kaos,Kain Jacquard,1.0,Hijau,M,2023-12-28,268,0,0,0.0,0.0,0.0,0.0
Kaos,Kain Jacquard,1.0,Hijau,L,2023-12-28,268,1,0,0.0,1.0,0.0,1.0
Kaos,Kain Jacquard,1.0,Khaki,S,2023-12-28,268,0,0,0.0,0.0,0.0,0.0
Kaos,Kain Jacquard,1.0,Khaki,M,2023-12-28,268,0,0,0.0,0.0,0.0,0.0
Kaos,Kain Jacquard,1.0,Khaki,L,2023-12-28,268,0,0,0.0,0.0,0.0,0.0
Kaos,Kain Taffeta,1.0,Merah,S,2024-01-08,257,4,0,0.0,4.0,0.0,4.0
Kaos,Kain Taffeta,1.0,Merah,M,2024-01-08,257,2,0,0.0,2.0,0.0,2.0
Kaos,Kain Taffeta,1.0,Merah,L,2024-01-08,257,3,0,0.0,3.0,0.0,3.0
Kaos,Kain Taffeta,1.0,Ungu,S,2024-01-08,257,0,0,0.0,0.0,0.0,0.0
Kaos,Kain Taffeta,1.0,Ungu,M,2024-01-08,257,1,0,0.0,1.0,0.0,1.0
Kaos,Kain Taffeta,1.0,Ungu,L,2024-01-08,257,3,0,0.0,3.0,0.0,3.0
Kaos,Kain Taffeta,1.0,Emas,S,2024-01-08,257,0,0,0.0,0.0,0.0,0.0
Kaos,Kain Taffeta,1.0,Emas,M,2024-01-08,257,0,0,0.0,0.0,0.0,0.0
Kaos,Kain Taffeta,1.0,Emas,L,2024-01-08,257,0,0,0.0,0.0,0.0,0.0
Kaos,Kain Poplin,1.0,Merah,S,2024-02-29,205,0,0,0.0,0.0,0.0,0.0
Kaos,Kain Poplin,1.0,Merah,M,2024-02-29,205,2,0,0.0,2.0,0.0,2.0
Kaos,Kain Poplin,1.0,Merah,L,2024-02-29,205,6,0,0.0,6.0,0.0,6.0
Kaos,Kain Wool Blend,1.0,Merah,S,2024-03-08,197,0,0,0.0,0.0,0.0,0.0
Kaos,Kain Wool Blend,1.0,Merah,M,2024-03-08,197,3,0,0.0,0.0,3.0,3.0
Kaos,Kain Wool Blend,1.0,Merah,L,2024-03-08,197,0,0,0.0,0.0,0.0,0.0
Kaos,Kain Fleece,1.0,Merah,S,2024-03-04,201,0,0,0.0,0.0,0.0,0.0
Kaos,Kain Fleece,1.0,Merah,M,2024-03-04,201,2,0,0.0,1.0,1.0,2.0
Kaos,Kain Fleece,1.0,Merah,L,2024-03-04,201,0,0,0.0,0.0,0.0,0.0
Kaos,Kain Terry,1.0,Merah,M,2024-03-08,197,0,0,0.0,0.0,0.0,0.0
Kaos,Kain Terry,1.0,Merah,L,2024-03-08,197,3,0,0.0,3.0,0.0,3.0
Kaos,Kain Embossed,1.0,Coral,S,2024-03-06,199,4,0,0.0,3.0,1.0,4.0
Kaos,Kain Embossed,1.0,Coral,M,2024-03-06,199,3,0,0.0,3.0,0.0,3.0
Kaos,Kain Embossed,1.0,Coral,L,2024-03-06,199,6,0,0.0,6.0,0.0,6.0
Kaos,Kain Embossed,1.0,Light Gray,S,2024-03-06,199,2,0,0.0,1.0,1.0,2.0
Kaos,Kain Embossed,1.0,Light Gray,M,2024-03-06,199,0,0,0.0,0.0,0.0,0.0
Kaos,Kain Embossed,1.0,Light Gray,L,2024-03-06,199,0,0,0.0,0.0,0.0,0.0
Kemeja,Kain Kanvas,2.0,Merah,S,2024-03-30,175,8,0,0.0,8.0,0.0,8.0
Kemeja,Kain Kanvas,2.0,Merah,M,2024-03-30,175,7,0,0.0,7.0,0.0,7.0
Kemeja,Kain Kanvas,2.0,Merah,L,2024-03-30,175,9,0,0.0,9.0,0.0,9.0
Kemeja,Kain Kanvas,2.0,Hijau,S,2024-03-30,175,6,0,0.0,6.0,0.0,6.0
Kemeja,Kain Kanvas,2.0,Hijau,M,2024-03-30,175,6,0,0.0,6.0,0.0,6.0
Kemeja,Kain Kanvas,2.0,Hijau,L,2024-03-30,175,9,0,0.0,9.0,0.0,9.0
Kemeja,Kain Drill,1.0,Merah,S,2024-04-30,144,1,0,0.0,1.0,0.0,1.0
Kemeja,Kain Drill,1.0,Merah,M,2024-04-30,144,0,0,0.0,0.0,0.0,0.0
Kemeja,Kain Drill,1.0,Merah,L,2024-04-30,144,2,0,0.0,2.0,0.0,2.0
Kemeja,Kain Drill,3.0,Merah,S,2024-03-30,175,1,0,0.0,1.0,0.0,1.0
Kemeja,Kain Drill,3.0,Merah,M,2024-03-30,175,2,0,0.0,2.0,0.0,2.0
Kemeja,Kain Drill,3.0,Merah,L,2024-03-30,175,2,0,0.0,2.0,0.0,2.0
Kemeja,Kain Drill,3.0,Hijau,S,2024-03-30,175,8,0,0.0,8.0,0.0,8.0
Kemeja,Kain Drill,3.0,Hijau,M,2024-03-30,175,9,0,0.0,8.0,1.0,9.0
Kemeja,Kain Drill,3.0,Hijau,L,2024-03-30,175,7,0,0.0,7.0,0.0,7.0
Kemeja,Kain Drill,3.0,Lilac,S,2024-03-30,175,0,0,0.0,0.0,0.0,0.0
Kemeja,Kain Drill,3.0,Lilac,M,2024-03-30,175,2,0,0.0,2.0,0.0,2.0
Kemeja,Kain Drill,3.0,Lilac,L,2024-03-30,175,2,0,0.0,2.0,0.0,2.0
Kemeja,Kain Corduroy,2.0,Plum,S,2024-03-18,187,0,0,0.0,0.0,0.0,0.0
Kemeja,Kain Corduroy,2.0,Plum,L,2024-03-18,187,4,0,0.0,3.0,1.0,4.0
Kemeja,Kain Brokat,2.0,Hitam,S,2024-03-23,182,13,0,0.0,13.0,0.0,13.0
Kemeja,Kain Brokat,2.0,Hitam,M,2024-03-23,182,14,0,0.0,14.0,0.0,14.0
Kemeja,Kain Brokat,2.0,Hitam,L,2024-03-23,182,13,0,0.0,13.0,0.0,13.0
Kemeja,Kain Jacquard,1.0,Hijau,M,2023-12-28,268,0,0,0.0,0.0,0.0,0.0
Kemeja,Kain Jacquard,1.0,Hijau,L,2023-12-28,268,0,0,0.0,0.0,0.0,0.0
Kemeja,Kain Jacquard,1.0,Khaki,M,2023-12-28,268,0,0,0.0,0.0,0.0,0.0
Kemeja,Kain Jacquard,1.0,Khaki,L,2023-12-28,268,0,0,0.0,0.0,0.0,0.0
Kemeja,Kain Taffeta,1.0,Merah,S,2024-01-03,262,0,0,0.0,0.0,0.0,0.0
Kemeja,Kain Taffeta,1.0,Merah,L,2024-01-03,262,0,0,0.0,0.0,0.0,0.0
Kemeja,Kain Taffeta,1.0,Hijau,S,2024-01-03,262,4,0,0.0,3.0,1.0,4.0
Kemeja,Kain Taffeta,1.0,Hijau,M,2024-01-03,262,4,0,0.0,4.0,0.0,4.0
Kemeja,Kain Taffeta,1.0,Hijau,L,2024-01-03,262,4,0,0.0,4.0,0.0,4.0
Jaket,Kain Brokat,1.0,Merah,S,2024-03-19,186,5,0,0.0,5.0,0.0,5.0
Jaket,Kain Brokat,1.0,Merah,M,2024-03-19,186,6,0,0.0,6.0,0.0,6.0
Jaket,Kain Brokat,1.0,Merah,L,2024-03-19,186,0,0,0.0,0.0,0.0,0.0
Jaket,Kain Brokat,1.0,Hijau,S,2024-03-19,186,6,0,0.0,6.0,0.0,6.0
Jaket,Kain Brokat,1.0,Hijau,M,2024-03-19,186,2,0,0.0,2.0,0.0,2.0
Jaket,Kain Brokat,1.0,Hijau,L,2024-03-19,186,4,0,0.0,4.0,0.0,4.0
Blus,Kain Jersey,3.0,Merah,S,2023-12-23,273,3,0,1.0,0.0,2.0,3.0
Blus,Kain Jersey,3.0,Merah,M,2023-12-23,273,3,0,1.0,0.0,2.0,3.0
Blus,Kain Jersey,3.0,Merah,L,2023-12-23,273,4,0,2.0,0.0,2.0,4.0
Blus,Kain Jersey,3.0,Biru,M,2023-12-23,273,0,0,0.0,0.0,0.0,0.0
Blus,Kain Jersey,3.0,Biru,L,2023-12-23,273,1,0,1.0,0.0,0.0,1.0
Blus,Kain Jersey,3.0,Magenta,M,2023-12-23,273,0,0,0.0,0.0,0.0,0.0
Blus,Kain Chiffon,3.0,Hijau,S,2024-01-31,234,0,0,0.0,0.0,0.0,0.0
Blus,Kain Chiffon,3.0,Hijau,L,2024-01-31,234,0,0,0.0,0.0,0.0,0.0
Blus,Kain Chiffon,3.0,Lavender,S,2024-01-31,234,5,0,0.0,2.0,3.0,5.0
Blus,Kain Chiffon,3.0,Lavender,M,2024-01-31,234,2,0,1.0,1.0,0.0,2.0
Blus,Kain Chiffon,3.0,Lavender,L,2024-01-31,234,4,0,1.0,2.0,1.0,4.0
Blus,Kain Kanvas,9.0,Merah,S,2024-07-06,77,0,2,0.0,0.0,2.0,2.0
Blus,Kain Kanvas,9.0,Merah,M,2024-07-06,77,0,3,1.0,0.0,2.0,3.0
Blus,Kain Kanvas,9.0,Merah,L,2024-07-06,77,2,3,1.0,2.0,2.0,5.0
Blus,Kain Kanvas,9.0,Hijau,S,2024-07-06,77,0,2,0.0,0.0,2.0,2.0
Blus,Kain Kanvas,9.0,Hijau,M,2024-07-06,77,1,2,0.0,1.0,2.0,3.0
Blus,Kain Kanvas,9.0,Hijau,L,2024-07-06,77,1,2,0.0,1.0,2.0,3.0
Blus,Kain Kanvas,9.0,Biru,S,2024-07-06,77,0,3,2.0,0.0,1.0,3.0
Blus,Kain Kanvas,9.0,Biru,M,2024-07-06,77,0,5,3.0,0.0,2.0,5.0
Blus,Kain Kanvas,9.0,Biru,L,2024-07-06,77,0,4,4.0,0.0,0.0,4.0
Blus,Kain Kanvas,9.0,Magenta,S,2024-07-06,77,0,6,3.0,0.0,3.0,6.0
Blus,Kain Kanvas,9.0,Magenta,M,2024-07-06,77,0,4,1.0,0.0,3.0,4.0
Blus,Kain Kanvas,9.0,Magenta,L,2024-07-06,77,1,4,3.0,1.0,1.0,5.0
Blus,Kain Kanvas,10.0,Navy,S,2024-07-03,80,0,2,2.0,0.0,0.0,2.0
Blus,Kain Kanvas,10.0,Navy,M,2024-07-03,80,0,2,2.0,0.0,0.0,2.0
Blus,Kain Kanvas,10.0,Navy,L,2024-07-03,80,0,4,3.0,0.0,1.0,4.0
Blus,Kain Drill,1.0,Hijau,S,2024-07-11,72,3,0,2.0,1.0,0.0,3.0
Blus,Kain Drill,1.0,Hijau,M,2024-07-11,72,2,0,1.0,1.0,0.0,2.0
Blus,Kain Drill,1.0,Hijau,L,2024-07-11,72,0,0,0.0,0.0,0.0,0.0
Blus,Kain Drill,1.0,Hitam,L,2024-07-11,72,0,0,0.0,0.0,0.0,0.0
Blus,Kain Drill,1.0,Ungu,M,2024-07-11,72,0,0,0.0,0.0,0.0,0.0
Blus,Kain Drill,1.0,Ungu,L,2024-07-11,72,0,0,0.0,0.0,0.0,0.0
Blus,Kain Piping,9.0,Merah,S,2024-02-17,217,7,0,4.0,0.0,3.0,7.0
Blus,Kain Piping,9.0,Merah,M,2024-02-17,217,2,0,2.0,0.0,0.0,2.0
Blus,Kain Piping,9.0,Merah,L,2024-02-17,217,8,0,3.0,5.0,0.0,8.0
Blus,Kain Embossed,4.0,Maroon,S,2024-01-08,257,0,0,0.0,0.0,0.0,0.0
Blus,Kain Embossed,4.0,Maroon,M,2024-01-08,257,1,0,0.0,0.0,1.0,1.0
